2016-03-21 00:24:40,6.236,70.251.55.110,42.219.155.29,45408,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:24:40,6.236,70.251.55.110,42.219.155.29,60289,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:24:40,6.240,70.251.55.110,42.219.155.29,45721,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:25:09,0.012,165.133.210.175,42.219.155.29,56149,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:27:09,0.012,165.133.210.175,42.219.155.29,56169,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:29:09,0.012,165.133.210.175,42.219.155.29,45032,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:31:09,0.012,165.133.210.175,42.219.155.29,45051,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:33:09,0.008,165.133.210.175,42.219.155.29,40835,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:35:09,0.012,165.133.210.175,42.219.155.29,40853,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:36:01,6.240,70.210.213.122,42.219.155.29,10114,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:01,6.244,70.210.213.122,42.219.155.29,10115,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:01,6.476,70.210.213.122,42.219.155.29,10113,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:01,6.492,70.210.213.122,42.219.155.29,10112,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:01,6.500,70.210.213.122,42.219.155.29,10109,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:01,6.500,70.210.213.122,42.219.155.29,10111,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:01,6.504,70.210.213.122,42.219.155.29,10110,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:36:04,10.520,70.210.213.122,42.219.155.29,10106,8080,TCP,.AP.S.,0,0,5,750,background
2016-03-21 00:36:04,10.524,70.210.213.122,42.219.155.29,10107,8080,TCP,.AP.S.,0,0,5,750,background
2016-03-21 00:36:04,10.548,70.210.213.122,42.219.155.29,10108,8080,TCP,.AP.S.,0,0,5,750,background
2016-03-21 00:36:15,0.004,70.210.213.122,42.219.155.29,10107,8080,TCP,.A.R..,0,0,2,80,background
2016-03-21 00:36:15,0.004,70.210.213.122,42.219.155.29,10108,8080,TCP,.A.R..,0,0,2,80,background
2016-03-21 00:36:15,0.008,70.210.213.122,42.219.155.29,10106,8080,TCP,.A.R..,0,0,3,121,background
2016-03-21 00:37:09,0.012,165.133.210.175,42.219.155.29,40873,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:39:09,0.016,165.133.210.175,42.219.155.29,53028,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:41:09,0.012,165.133.210.175,42.219.155.29,53048,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:43:09,0.012,165.133.210.175,42.219.155.29,48273,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:43:15,6.440,64.85.87.137,42.219.155.29,50060,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 00:43:16,7.168,64.85.87.137,42.219.155.29,50062,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 00:43:16,7.180,64.85.87.137,42.219.155.29,50064,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 00:43:16,7.212,64.85.87.137,42.219.155.29,50063,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 00:43:16,7.420,64.85.87.137,42.219.155.29,50059,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 00:43:16,7.468,64.85.87.137,42.219.155.29,50061,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 00:43:54,7.152,74.159.162.167,42.219.155.29,11860,8080,TCP,.A..SF,0,0,6,324,background
2016-03-21 00:43:54,7.156,74.159.162.167,42.219.155.29,11861,8080,TCP,.A..SF,0,0,7,376,background
2016-03-21 00:43:54,7.372,74.159.162.167,42.219.155.29,11859,8080,TCP,.A..SF,0,0,6,324,background
2016-03-21 00:43:54,7.380,74.159.162.167,42.219.155.29,11858,8080,TCP,.A..SF,0,0,6,324,background
2016-03-21 00:43:54,7.408,74.159.162.167,42.219.155.29,11855,8080,TCP,.A..SF,0,0,6,324,background
2016-03-21 00:43:54,7.408,74.159.162.167,42.219.155.29,11856,8080,TCP,.A..SF,0,0,6,324,background
2016-03-21 00:43:54,7.412,74.159.162.167,42.219.155.29,11857,8080,TCP,.A..SF,0,0,7,376,background
2016-03-21 00:44:07,20.652,74.159.162.167,42.219.155.29,11853,8080,TCP,.AP.SF,0,0,41,2596,background
2016-03-21 00:44:07,21.060,74.159.162.167,42.219.155.29,11854,8080,TCP,.AP.SF,0,0,55,3324,background
2016-03-21 00:44:07,21.068,74.159.162.167,42.219.155.29,11852,8080,TCP,.AP.SF,0,0,32,2128,background
2016-03-21 00:45:09,0.012,165.133.210.175,42.219.155.29,48291,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:47:09,0.012,165.133.210.175,42.219.155.29,48311,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:47:52,0.720,208.143.118.249,42.219.155.29,59352,8080,TCP,.AP.S.,0,0,46,2563,background
2016-03-21 00:47:52,0.752,208.143.118.249,42.219.155.29,59354,8080,TCP,.AP.S.,0,0,23,1403,background
2016-03-21 00:47:53,1.152,208.143.118.249,42.219.155.29,59353,8080,TCP,.AP.S.,0,0,38,2243,background
2016-03-21 00:48:12,0.548,208.143.118.249,42.219.155.29,59353,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:48:12,0.548,208.143.118.249,42.219.155.29,59354,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:48:12,0.576,208.143.118.249,42.219.155.29,59352,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:48:15,0.136,208.143.118.249,42.219.155.29,59355,8080,TCP,.AP.S.,0,0,4,770,background
2016-03-21 00:48:15,0.144,208.143.118.249,42.219.155.29,59356,8080,TCP,.AP.S.,0,0,4,770,background
2016-03-21 00:48:15,0.160,208.143.118.249,42.219.155.29,59357,8080,TCP,.AP.S.,0,0,4,770,background
2016-03-21 00:48:35,0.004,208.143.118.249,42.219.155.29,59355,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:48:49,14.520,208.143.118.249,42.219.155.29,59356,8080,TCP,.A...F,0,0,6,240,background
2016-03-21 00:48:55,3.828,208.143.118.249,42.219.155.29,59357,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:49:04,9.604,208.143.118.249,42.219.155.29,59356,8080,TCP,.A.R.F,0,0,2,80,background
2016-03-21 00:49:09,0.012,165.133.210.175,42.219.155.29,37251,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:49:38,2.540,70.185.213.161,42.219.155.29,51524,8080,TCP,.AP.S.,0,0,8,795,background
2016-03-21 00:49:38,3.068,70.185.213.161,42.219.155.29,51522,8080,TCP,.AP.S.,0,0,8,795,background
2016-03-21 00:49:39,3.584,70.185.213.161,42.219.155.29,51521,8080,TCP,.AP.S.,0,0,11,915,background
2016-03-21 00:49:46,10.756,70.185.213.161,42.219.155.29,51523,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:50:06,8.528,70.185.213.161,42.219.155.29,51521,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:50:06,8.528,70.185.213.161,42.219.155.29,51522,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:50:06,8.528,70.185.213.161,42.219.155.29,51524,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:50:07,1.288,70.187.123.250,42.219.155.29,52857,8080,TCP,.AP.S.,0,72,16,1303,background
2016-03-21 00:50:08,1.460,70.187.123.250,42.219.155.29,52858,8080,TCP,.AP.S.,0,72,14,1199,background
2016-03-21 00:50:08,1.904,70.187.123.250,42.219.155.29,52859,8080,TCP,.AP.S.,0,72,16,1303,background
2016-03-21 00:50:18,12.120,70.187.123.250,42.219.155.29,52860,8080,TCP,.A..SF,0,72,5,280,background
2016-03-21 00:50:28,0.840,70.187.123.250,42.219.155.29,52857,8080,TCP,.A...F,0,72,2,104,background
2016-03-21 00:50:28,0.840,70.187.123.250,42.219.155.29,52859,8080,TCP,.A...F,0,72,2,104,background
2016-03-21 00:50:28,1.316,70.187.123.250,42.219.155.29,52858,8080,TCP,.A...F,0,72,2,104,background
2016-03-21 00:51:00,0.768,70.187.123.250,42.219.155.29,52865,8080,TCP,.AP.S.,0,72,4,806,background
2016-03-21 00:51:00,0.772,70.187.123.250,42.219.155.29,52866,8080,TCP,.AP.S.,0,72,4,806,background
2016-03-21 00:51:00,0.848,70.187.123.250,42.219.155.29,52867,8080,TCP,.AP.S.,0,72,4,806,background
2016-03-21 00:51:09,0.012,165.133.210.175,42.219.155.29,37271,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:51:10,6.736,64.10.201.156,42.219.155.29,61045,8080,TCP,.AP.S.,0,0,20,1294,background
2016-03-21 00:51:12,8.428,64.10.201.156,42.219.155.29,61043,8080,TCP,.AP.S.,0,0,25,1482,background
2016-03-21 00:51:16,12.676,64.10.201.156,42.219.155.29,61047,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 00:51:28,0.552,70.187.123.250,42.219.155.29,52866,8080,TCP,.A...F,0,72,2,104,background
2016-03-21 00:51:28,8.588,70.187.123.250,42.219.155.29,52867,8080,TCP,.A...F,0,72,2,104,background
2016-03-21 00:51:28,8.592,70.187.123.250,42.219.155.29,52865,8080,TCP,.A...F,0,72,2,104,background
2016-03-21 00:51:35,31.440,64.10.201.156,42.219.155.29,61044,8080,TCP,.AP.SF,0,0,33,1802,background
2016-03-21 00:51:35,5.600,64.10.201.156,42.219.155.29,61045,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:51:45,2.528,64.10.201.156,42.219.155.29,61043,8080,TCP,.A...F,0,0,2,80,background
2016-03-21 00:53:02,1.456,70.189.42.15,42.219.155.29,49708,8080,TCP,.AP.S.,0,72,14,1054,background
2016-03-21 00:53:02,1.456,70.189.42.15,42.219.155.29,49709,8080,TCP,.AP.S.,0,72,17,1162,background
2016-03-21 00:53:02,1.456,70.189.42.15,42.219.155.29,49710,8080,TCP,.AP.S.,0,72,15,1082,background
2016-03-21 00:53:09,0.008,165.133.210.175,42.219.155.29,57041,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:53:12,11.124,70.189.42.15,42.219.155.29,49711,8080,TCP,.A..SF,0,72,6,264,background
2016-03-21 00:53:31,7.760,70.189.42.15,42.219.155.29,49708,8080,TCP,.A.R..,0,72,2,80,background
2016-03-21 00:53:31,7.760,70.189.42.15,42.219.155.29,49709,8080,TCP,.A.R..,0,72,3,120,background
2016-03-21 00:53:31,7.760,70.189.42.15,42.219.155.29,49710,8080,TCP,.A.R..,0,72,2,80,background
2016-03-21 00:53:33,1.120,70.189.42.15,42.219.155.29,49712,8080,TCP,.AP.S.,0,72,4,769,background
2016-03-21 00:53:33,1.120,70.189.42.15,42.219.155.29,49714,8080,TCP,.AP.S.,0,72,4,769,background
2016-03-21 00:53:34,1.808,70.189.42.15,42.219.155.29,49713,8080,TCP,.AP.S.,0,72,6,1458,background
2016-03-21 00:53:53,0.420,70.189.42.15,42.219.155.29,49714,8080,TCP,.A.R..,0,72,2,80,background
2016-03-21 00:53:53,0.456,70.189.42.15,42.219.155.29,49713,8080,TCP,.A.R..,0,72,2,80,background
2016-03-21 00:54:12,1.036,74.159.141.171,42.219.155.29,7082,8080,TCP,.AP.S.,0,0,52,2537,background
2016-03-21 00:54:13,1.312,74.159.141.171,42.219.155.29,7081,8080,TCP,.AP.S.,0,0,69,3217,background
2016-03-21 00:54:13,1.376,74.159.141.171,42.219.155.29,7083,8080,TCP,.AP.S.,0,0,41,2389,background
2016-03-21 00:54:13,7.104,70.189.42.15,42.219.155.29,49712,8080,TCP,.A.R..,0,72,2,80,background
2016-03-21 00:54:32,0.000,74.159.141.171,42.219.155.29,7081,8080,TCP,.A....,0,0,1,40,background
2016-03-21 00:54:32,0.000,74.159.141.171,42.219.155.29,7082,8080,TCP,.A....,0,0,1,40,background
2016-03-21 00:54:32,0.000,74.159.141.171,42.219.155.29,7083,8080,TCP,.A....,0,0,1,40,background
2016-03-21 00:55:09,0.012,165.133.210.175,42.219.155.29,57061,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:57:09,0.016,165.133.210.175,42.219.155.29,57080,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 00:59:09,0.012,165.133.210.175,42.219.155.29,55825,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:01:09,0.012,165.133.210.175,42.219.155.29,55844,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:03:09,0.012,165.133.210.175,42.219.155.29,53041,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:04:38,1.308,74.159.162.167,42.219.155.29,11450,8080,TCP,.AP.S.,0,0,29,1966,background
2016-03-21 01:04:39,1.668,74.159.162.167,42.219.155.29,11451,8080,TCP,.AP.S.,0,0,52,3162,background
2016-03-21 01:04:39,1.696,74.159.162.167,42.219.155.29,11449,8080,TCP,.AP.S.,0,0,42,2642,background
2016-03-21 01:04:58,0.272,74.159.162.167,42.219.155.29,11449,8080,TCP,.A.R.F,0,0,3,144,background
2016-03-21 01:04:58,0.608,74.159.162.167,42.219.155.29,11450,8080,TCP,.A...F,0,0,2,104,background
2016-03-21 01:05:09,0.008,165.133.210.175,42.219.155.29,53060,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:05:09,0.220,74.159.162.167,42.219.155.29,11451,8080,TCP,.A...F,0,0,2,104,background
2016-03-21 01:07:09,0.012,165.133.210.175,42.219.155.29,53079,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:09:09,0.012,165.133.210.175,42.219.155.29,54231,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:11:09,0.012,165.133.210.175,42.219.155.29,54250,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:12:21,1.168,70.251.131.112,42.219.155.29,51694,8080,TCP,.AP.S.,0,0,52,3193,background
2016-03-21 01:12:21,1.268,70.251.131.112,42.219.155.29,51695,8080,TCP,.AP.S.,0,0,40,2569,background
2016-03-21 01:12:21,1.416,70.251.131.112,42.219.155.29,51696,8080,TCP,.AP.S.,0,0,68,4025,background
2016-03-21 01:12:36,15.992,70.251.131.112,42.219.155.29,51697,8080,TCP,.A..SF,0,0,5,268,background
2016-03-21 01:12:45,4.544,70.251.131.112,42.219.155.29,51695,8080,TCP,.A...F,0,0,2,104,background
2016-03-21 01:12:45,4.852,70.251.131.112,42.219.155.29,51694,8080,TCP,.A...F,0,0,2,104,background
2016-03-21 01:13:05,7.236,70.251.131.112,42.219.155.29,51696,8080,TCP,.A...F,0,0,2,104,background
2016-03-21 01:13:09,0.012,165.133.210.175,42.219.155.29,33928,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:15:09,0.012,165.133.210.175,42.219.155.29,33947,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:17:09,0.012,165.133.210.175,42.219.155.29,33966,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:19:09,0.016,165.133.210.175,42.219.155.29,44854,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:21:09,0.012,165.133.210.175,42.219.155.29,44873,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:23:09,0.008,165.133.210.175,42.219.155.29,59305,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:23:40,6.908,64.63.247.65,42.219.155.29,49805,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:40,7.156,64.63.247.65,42.219.155.29,49801,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:23:40,7.160,64.63.247.65,42.219.155.29,49803,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:23:40,7.344,64.63.247.65,42.219.155.29,49804,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:23:40,7.652,64.63.247.65,42.219.155.29,49799,8080,TCP,.A..SF,0,0,5,212,background
2016-03-21 01:23:41,7.304,64.63.247.65,42.219.155.29,49806,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:23:52,6.136,74.59.48.84,42.219.155.29,49336,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:52,6.156,74.59.48.84,42.219.155.29,49334,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:52,6.156,74.59.48.84,42.219.155.29,49335,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:52,6.408,74.59.48.84,42.219.155.29,49332,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:52,6.412,74.59.48.84,42.219.155.29,49331,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:52,6.412,74.59.48.84,42.219.155.29,49333,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:23:54,20.984,64.63.247.65,42.219.155.29,49800,8080,TCP,.APRS.,0,0,70,4340,background
2016-03-21 01:23:54,21.316,64.63.247.65,42.219.155.29,49798,8080,TCP,.APRS.,0,0,55,3336,background
2016-03-21 01:24:08,0.732,51.187.194.73,42.219.155.29,50621,8080,TCP,.AP.S.,0,72,4,770,background
2016-03-21 01:24:08,0.732,51.187.194.73,42.219.155.29,50623,8080,TCP,.AP.S.,0,72,4,770,background
2016-03-21 01:24:08,0.732,51.187.194.73,42.219.155.29,50624,8080,TCP,.AP.S.,0,72,4,770,background
2016-03-21 01:24:12,38.516,64.63.247.65,42.219.155.29,49802,8080,TCP,.APRS.,0,0,46,2410,background
2016-03-21 01:24:18,10.480,51.187.194.73,42.219.155.29,50622,8080,TCP,.A..SF,0,72,5,224,background
2016-03-21 01:24:38,8.644,51.187.194.73,42.219.155.29,50621,8080,TCP,.A...F,0,72,2,80,background
2016-03-21 01:24:39,5.612,70.134.105.209,42.219.155.29,49222,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:24:39,5.620,70.134.105.209,42.219.155.29,49221,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:24:39,5.792,70.134.105.209,42.219.155.29,49217,8080,TCP,.A..SF,0,0,5,224,background
2016-03-21 01:24:42,14.396,51.187.194.73,42.219.155.29,50624,8080,TCP,.A...F,0,72,5,200,background
2016-03-21 01:24:47,0.000,51.187.194.73,42.219.155.29,50624,8080,TCP,.A...F,0,72,1,40,background
2016-03-21 01:24:48,1.104,51.187.194.73,42.219.155.29,50623,8080,TCP,.A...F,0,72,2,80,background
2016-03-21 01:24:53,20.516,70.134.105.209,42.219.155.29,49218,8080,TCP,.APRS.,0,0,7,821,background
2016-03-21 01:24:53,20.544,70.134.105.209,42.219.155.29,49220,8080,TCP,.APRS.,0,0,7,821,background
2016-03-21 01:24:53,20.548,70.134.105.209,42.219.155.29,49219,8080,TCP,.APRS.,0,0,7,821,background
2016-03-21 01:25:09,0.012,165.133.210.175,42.219.155.29,59324,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:25:13,0.000,51.187.194.73,42.219.155.29,50624,8080,TCP,.A....,0,72,1,41,background
2016-03-21 01:26:04,0.956,240.68.149.95,42.219.155.29,49453,8080,TCP,.AP.S.,0,72,29,1642,background
2016-03-21 01:26:04,0.956,240.68.149.95,42.219.155.29,49454,8080,TCP,.AP.S.,0,72,12,962,background
2016-03-21 01:26:04,0.964,240.68.149.95,42.219.155.29,49452,8080,TCP,.AP.S.,0,72,16,1122,background
2016-03-21 01:26:05,1.644,240.68.149.95,42.219.155.29,49456,8080,TCP,.A..S.,0,72,3,144,background
2016-03-21 01:26:18,0.160,240.68.149.95,42.219.155.29,49456,8080,TCP,.A...F,0,72,2,80,background
2016-03-21 01:26:28,3.584,240.68.149.95,42.219.155.29,49452,8080,TCP,.A...F,0,72,3,120,background
2016-03-21 01:26:28,3.588,240.68.149.95,42.219.155.29,49453,8080,TCP,.A...F,0,72,3,120,background
2016-03-21 01:26:28,3.588,240.68.149.95,42.219.155.29,49454,8080,TCP,.A...F,0,72,3,120,background
2016-03-21 01:27:09,0.016,165.133.210.175,42.219.155.29,59343,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:27:14,6.008,74.158.31.221,42.219.155.29,7981,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:14,6.024,74.158.31.221,42.219.155.29,7980,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:14,6.256,74.158.31.221,42.219.155.29,7979,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:14,6.272,74.158.31.221,42.219.155.29,7975,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:14,6.272,74.158.31.221,42.219.155.29,7976,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:14,6.284,74.158.31.221,42.219.155.29,7977,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:15,6.288,74.158.31.221,42.219.155.29,7978,8080,TCP,.A..SF,0,0,6,264,background
2016-03-21 01:27:24,16.156,74.158.31.221,42.219.155.29,7970,8080,TCP,.AP.SF,0,0,72,3346,background
2016-03-21 01:27:24,16.160,74.158.31.221,42.219.155.29,7972,8080,TCP,.AP.SF,0,0,55,2666,background
2016-03-21 01:27:24,16.192,74.158.31.221,42.219.155.29,7971,8080,TCP,.AP.SF,0,0,44,2226,background
2016-03-21 01:29:09,0.016,165.133.210.175,42.219.155.29,44605,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:30:58,0.408,240.68.149.95,42.219.155.29,49522,8080,TCP,.AP.S.,0,72,4,769,background
2016-03-21 01:30:58,0.416,240.68.149.95,42.219.155.29,49520,8080,TCP,.AP.S.,0,72,4,769,background
2016-03-21 01:30:58,0.420,240.68.149.95,42.219.155.29,49521,8080,TCP,.AP.S.,0,72,4,769,background
2016-03-21 01:31:09,0.012,165.133.210.175,42.219.155.29,44624,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:31:34,15.516,240.68.149.95,42.219.155.29,49522,8080,TCP,.A...F,0,72,7,280,background
2016-03-21 01:31:34,15.624,240.68.149.95,42.219.155.29,49520,8080,TCP,.A...F,0,72,7,280,background
2016-03-21 01:31:34,15.688,240.68.149.95,42.219.155.29,49521,8080,TCP,.A...F,0,72,7,280,background
2016-03-21 01:31:41,0.000,240.68.149.95,42.219.155.29,49520,8080,TCP,.A...F,0,72,1,40,background
2016-03-21 01:31:41,0.000,240.68.149.95,42.219.155.29,49521,8080,TCP,.A...F,0,72,1,40,background
2016-03-21 01:31:41,0.000,240.68.149.95,42.219.155.29,49522,8080,TCP,.A...F,0,72,1,40,background
2016-03-21 01:31:54,0.000,240.68.149.95,42.219.155.29,49520,8080,TCP,.A.R..,0,72,1,40,background
2016-03-21 01:31:54,0.000,240.68.149.95,42.219.155.29,49522,8080,TCP,.A.R..,0,72,1,40,background
2016-03-21 01:31:55,0.000,240.68.149.95,42.219.155.29,49521,8080,TCP,.A.R..,0,72,1,40,background
2016-03-21 01:33:09,0.008,165.133.210.175,42.219.155.29,57478,8080,TCP,.AP.SF,0,64,5,287,background
2016-03-21 01:35:09,0.020,165.133.210.175,42.219.155.29,57497,8080,TCP,.AP.SF,0,64,5,287,background
